Dataset,Split,Model,Explainer,Metric,n_total,n_valid,median_dir,mean_dir,iqr_dir,median_raw,iqr_raw,rank
FD001,test,BI_LSTM_REGRESSOR,gradientshap,"Sparseness (Reg, Elem)",497,497,0.4961929806389817,0.5035523151174639,0.0435185999522083,0.4961929806389817,0.0435185999522083,7.0
FD001,test,BI_LSTM_REGRESSOR,guided_back_prop,"Sparseness (Reg, Elem)",497,497,0.4848139646289305,0.49264731642137,0.05883012494293827,0.4848139646289305,0.05883012494293827,9.5
FD001,test,BI_LSTM_REGRESSOR,integrated_gradients,"Sparseness (Reg, Elem)",497,497,0.5783127846332736,0.5748630283026306,0.06133101642452321,0.5783127846332736,0.06133101642452321,5.0
FD001,test,BI_LSTM_REGRESSOR,lime_tabular,"Sparseness (Reg, Elem)",497,497,0.4588270961990402,0.45853005617071346,0.016727870962760794,0.4588270961990402,0.016727870962760794,11.0
FD001,test,BI_LSTM_REGRESSOR,occlusion,"Sparseness (Reg, Elem)",497,497,0.5727372941845712,0.5919410891495843,0.14718256408608632,0.5727372941845712,0.14718256408608632,6.0
FD001,test,BI_LSTM_REGRESSOR,saliency,"Sparseness (Reg, Elem)",497,497,0.4848139646289305,0.49264731642137,0.05883012494293827,0.4848139646289305,0.05883012494293827,9.5
FD001,test,BI_LSTM_REGRESSOR,smooth_gradient,"Sparseness (Reg, Elem)",497,497,0.4393815652125745,0.44056422895434405,0.06730945464552218,0.4393815652125745,0.06730945464552218,12.0
FD001,test,CNN_LSTM_REGRESSOR,deeplift,Average Sensitivity (Reg),497,495,-104.23638023728786,-122.27777329483331,115.93661441505905,104.23638023728786,115.93661441505905,7.0
FD001,test,CNN_LSTM_REGRESSOR,deepliftshap,Average Sensitivity (Reg),497,495,-88.45357172842566,-110.00785901306304,114.79438506921613,88.45357172842566,114.79438506921613,4.0
FD001,test,CNN_LSTM_REGRESSOR,expected_gradients,Average Sensitivity (Reg),497,495,-107.24168181747946,-143.79701375648958,110.20578686512087,107.24168181747946,110.20578686512087,10.0
FD001,test,CNN_LSTM_REGRESSOR,feature_ablation,Average Sensitivity (Reg),497,495,-90.11864049326168,-113.70866277125283,115.28172526655214,90.11864049326168,115.28172526655214,5.0
FD001,test,CNN_LSTM_REGRESSOR,gradient_x_input,Average Sensitivity (Reg),497,495,-72.63028495337406,-96.75113086385473,113.13318858747668,72.63028495337406,113.13318858747668,3.0
FD001,test,CNN_LSTM_REGRESSOR,gradientshap,Average Sensitivity (Reg),497,495,-117.97370898587369,-147.16212480824484,118.10694392081388,117.97370898587369,118.10694392081388,11.0
FD001,test,CNN_LSTM_REGRESSOR,guided_back_prop,Average Sensitivity (Reg),497,495,-99.6133162920803,-129.88824929474583,145.67385579676355,99.6133162920803,145.67385579676355,6.0
FD001,test,CNN_LSTM_REGRESSOR,integrated_gradients,Average Sensitivity (Reg),497,495,-107.08533119139982,-146.63586711961045,116.28566594681988,107.08533119139982,116.28566594681988,9.0
FD001,test,CNN_LSTM_REGRESSOR,lime_tabular,Average Sensitivity (Reg),497,495,-106.08045744041884,-151.88509428158073,154.82603655032494,106.08045744041884,154.82603655032494,8.0
FD001,test,CNN_LSTM_REGRESSOR,occlusion,Average Sensitivity (Reg),497,495,-243.0766234815565,-265.22566168500686,164.27868312596783,243.0766234815565,164.27868312596783,12.0
FD001,test,CNN_LSTM_REGRESSOR,saliency,Average Sensitivity (Reg),497,495,-12.63008991743074,-16.833146406979118,18.744740274641547,12.63008991743074,18.744740274641547,1.0
FD001,test,CNN_LSTM_REGRESSOR,smooth_gradient,Average Sensitivity (Reg),497,495,-40.93947509534944,-55.9292848131402,53.23093441645558,40.93947509534944,53.23093441645558,2.0
FD001,test,CNN_LSTM_REGRESSOR,deeplift,"Complexity (Reg, Chan)",497,497,-0.9765177234932618,-0.9684369780166266,0.01571732571781137,0.9765177234932618,0.01571732571781137,4.0
FD001,test,CNN_LSTM_REGRESSOR,deepliftshap,"Complexity (Reg, Chan)",497,497,-0.9786845413462768,-0.9718455398080319,0.01827056866867527,0.9786845413462768,0.01827056866867527,6.0
FD001,test,CNN_LSTM_REGRESSOR,expected_gradients,"Complexity (Reg, Chan)",497,497,-0.9817340044719376,-0.9750614572912426,0.01722268229144608,0.9817340044719376,0.01722268229144608,7.0
FD001,test,CNN_LSTM_REGRESSOR,feature_ablation,"Complexity (Reg, Chan)",497,497,-0.9739669811334476,-0.9608793535512816,0.02286810380285098,0.9739669811334476,0.02286810380285098,2.0
FD001,test,CNN_LSTM_REGRESSOR,gradient_x_input,"Complexity (Reg, Chan)",497,497,-0.9766897516511333,-0.9702755304804969,0.01594655649665755,0.9766897516511333,0.01594655649665755,5.0
FD001,test,CNN_LSTM_REGRESSOR,gradientshap,"Complexity (Reg, Chan)",497,497,-0.9827702803620988,-0.9766920319413361,0.014283087097733183,0.9827702803620988,0.014283087097733183,8.0
FD001,test,CNN_LSTM_REGRESSOR,guided_back_prop,"Complexity (Reg, Chan)",497,497,-0.9936905243309856,-0.9928152259518472,0.00419628697223462,0.9936905243309856,0.00419628697223462,11.0
FD001,test,CNN_LSTM_REGRESSOR,integrated_gradients,"Complexity (Reg, Chan)",497,497,-0.9754699553738512,-0.9673562434223308,0.018632203529017843,0.9754699553738512,0.018632203529017843,3.0
FD001,test,CNN_LSTM_REGRESSOR,lime_tabular,"Complexity (Reg, Chan)",497,497,-0.9868041986583008,-0.9866052605592859,0.004353770836106552,0.9868041986583008,0.004353770836106552,9.0
FD001,test,CNN_LSTM_REGRESSOR,occlusion,"Complexity (Reg, Chan)",497,497,-0.9504340923937876,-0.9230509309131121,0.04594978605090516,0.9504340923937876,0.04594978605090516,1.0
FD001,test,CNN_LSTM_REGRESSOR,saliency,"Complexity (Reg, Chan)",497,497,-0.993586118036267,-0.9927233729588061,0.00396319293198133,0.993586118036267,0.00396319293198133,10.0
FD001,test,CNN_LSTM_REGRESSOR,smooth_gradient,"Complexity (Reg, Chan)",497,497,-0.995162007668135,-0.9944792766600571,0.002991298326521119,0.995162007668135,0.002991298326521119,12.0
FD001,test,CNN_LSTM_REGRESSOR,deeplift,"Complexity (Reg, Elem)",497,497,-0.8855344366219108,-0.8838496727896573,0.033957327552481154,0.8855344366219108,0.033957327552481154,1.0
FD001,test,CNN_LSTM_REGRESSOR,deepliftshap,"Complexity (Reg, Elem)",497,497,-0.8993418039125514,-0.8958748526901779,0.028597665587113852,0.8993418039125514,0.028597665587113852,5.0
FD001,test,CNN_LSTM_REGRESSOR,expected_gradients,"Complexity (Reg, Elem)",497,497,-0.9104880647399493,-0.9077784528921378,0.02186628423252368,0.9104880647399493,0.02186628423252368,6.0
FD001,test,CNN_LSTM_REGRESSOR,feature_ablation,"Complexity (Reg, Elem)",497,497,-0.8877200340942483,-0.8719609173679796,0.047543546892116595,0.8877200340942483,0.047543546892116595,2.0
FD001,test,CNN_LSTM_REGRESSOR,gradient_x_input,"Complexity (Reg, Elem)",497,497,-0.8937934529756913,-0.8886061899169894,0.029436377552623405,0.8937934529756913,0.029436377552623405,3.0
FD001,test,CNN_LSTM_REGRESSOR,gradientshap,"Complexity (Reg, Elem)",497,497,-0.9163610028240664,-0.9128153638483364,0.019305344546104997,0.9163610028240664,0.019305344546104997,7.0
FD001,test,CNN_LSTM_REGRESSOR,guided_back_prop,"Complexity (Reg, Elem)",497,497,-0.9365734444002406,-0.9332014539200391,0.01770720876873444,0.9365734444002406,0.01770720876873444,10.0
FD001,test,CNN_LSTM_REGRESSOR,integrated_gradients,"Complexity (Reg, Elem)",497,497,-0.8940267062869145,-0.8901370324713784,0.025297100715798826,0.8940267062869145,0.025297100715798826,4.0
FD001,test,CNN_LSTM_REGRESSOR,lime_tabular,"Complexity (Reg, Elem)",497,497,-0.9412485430220062,-0.9412429588436426,0.004703406692192824,0.9412485430220062,0.004703406692192824,11.0
FD001,test,CNN_LSTM_REGRESSOR,occlusion,"Complexity (Reg, Elem)",497,497,-0.9181691124577036,-0.8976868256323115,0.04892613325713269,0.9181691124577036,0.04892613325713269,8.0
FD001,test,CNN_LSTM_REGRESSOR,saliency,"Complexity (Reg, Elem)",497,497,-0.9332132067328618,-0.9289853534089493,0.023287455922796796,0.9332132067328618,0.023287455922796796,9.0
FD001,test,CNN_LSTM_REGRESSOR,smooth_gradient,"Complexity (Reg, Elem)",497,497,-0.9556296646547195,-0.952007338922043,0.019662432460036405,0.9556296646547195,0.019662432460036405,12.0
FD001,test,CNN_LSTM_REGRESSOR,deeplift,Continuity (Reg),497,495,-0.4591132602792533,-0.4621400885085714,0.11147457104146197,0.4591132602792533,0.11147457104146197,5.0
FD001,test,CNN_LSTM_REGRESSOR,deepliftshap,Continuity (Reg),497,495,-0.4723987583343929,-0.47552872865963086,0.13044150719999226,0.4723987583343929,0.13044150719999226,6.0
FD001,test,CNN_LSTM_REGRESSOR,expected_gradients,Continuity (Reg),497,495,-0.6804764199343534,-0.6860733173284151,0.17940275009657491,0.6804764199343534,0.17940275009657491,7.0
FD001,test,CNN_LSTM_REGRESSOR,feature_ablation,Continuity (Reg),497,495,-0.3535491373857805,-0.35953515073414855,0.08956761173735173,0.3535491373857805,0.08956761173735173,4.0
FD001,test,CNN_LSTM_REGRESSOR,gradient_x_input,Continuity (Reg),497,495,-0.2647563437758394,-0.26180094657341135,0.07342006311989147,0.2647563437758394,0.07342006311989147,3.0
FD001,test,CNN_LSTM_REGRESSOR,gradientshap,Continuity (Reg),497,495,-0.6865732151056898,-0.6949195182787776,0.1834564983766509,0.6865732151056898,0.1834564983766509,8.0
FD001,test,CNN_LSTM_REGRESSOR,guided_back_prop,Continuity (Reg),497,495,-0.7255115310825377,-0.7140605780511676,0.1675793756524372,0.7255115310825377,0.1675793756524372,10.0
FD001,test,CNN_LSTM_REGRESSOR,integrated_gradients,Continuity (Reg),497,495,-0.6919191151877279,-0.6961039632752851,0.17942881114486386,0.6919191151877279,0.17942881114486386,9.0
FD001,test,CNN_LSTM_REGRESSOR,lime_tabular,Continuity (Reg),497,495,-1.0033454352267952,-1.0037676146162815,0.12021780168821827,1.0033454352267952,0.12021780168821827,12.0
FD001,test,CNN_LSTM_REGRESSOR,occlusion,Continuity (Reg),497,495,-0.7567145910286178,-0.7525256573041765,0.1584524045730742,0.7567145910286178,0.1584524045730742,11.0
FD001,test,CNN_LSTM_REGRESSOR,saliency,Continuity (Reg),497,495,-0.0251994625819875,-0.028164859862919472,0.014171735667435795,0.0251994625819875,0.014171735667435795,1.0
FD001,test,CNN_LSTM_REGRESSOR,smooth_gradient,Continuity (Reg),497,495,-0.1316130881856313,-0.15002534272835133,0.07211658958222154,0.1316130881856313,0.07211658958222154,2.0
FD001,test,CNN_LSTM_REGRESSOR,deeplift,Faithfulness Correlation (Reg),497,497,0.0104410441044104,0.007769799112708049,0.2986858685868586,0.0104410441044104,0.2986858685868586,7.0
FD001,test,CNN_LSTM_REGRESSOR,deepliftshap,Faithfulness Correlation (Reg),497,497,0.0104770477047704,0.006347258468301558,0.28370837083708367,0.0104770477047704,0.28370837083708367,6.0
FD001,test,CNN_LSTM_REGRESSOR,expected_gradients,Faithfulness Correlation (Reg),497,497,0.0864926492649265,0.049087975195909926,0.2788478847884788,0.0864926492649265,0.2788478847884788,2.0
FD001,test,CNN_LSTM_REGRESSOR,feature_ablation,Faithfulness Correlation (Reg),497,497,-0.0532853285328532,-0.032406186292673535,0.5697089708970897,-0.0532853285328532,0.5697089708970897,12.0
FD001,test,CNN_LSTM_REGRESSOR,gradient_x_input,Faithfulness Correlation (Reg),497,497,-0.0104050405040504,-0.024562375754678088,0.2802280228022802,-0.0104050405040504,0.2802280228022802,9.0
FD001,test,CNN_LSTM_REGRESSOR,gradientshap,Faithfulness Correlation (Reg),497,497,0.0658865886588659,0.03448664383540969,0.2784158415841584,0.0658865886588659,0.2784158415841584,3.0
FD001,test,CNN_LSTM_REGRESSOR,guided_back_prop,Faithfulness Correlation (Reg),497,497,0.1787338733873387,0.17171969108379653,0.195955595559556,0.1787338733873387,0.195955595559556,1.0
FD001,test,CNN_LSTM_REGRESSOR,integrated_gradients,Faithfulness Correlation (Reg),497,497,0.0444764476447644,0.011607430360742306,0.30649864986498654,0.0444764476447644,0.30649864986498654,4.0
FD001,test,CNN_LSTM_REGRESSOR,lime_tabular,Faithfulness Correlation (Reg),497,497,-0.0330993099309931,-0.037437369491476316,0.1954635463546354,-0.0330993099309931,0.1954635463546354,11.0
FD001,test,CNN_LSTM_REGRESSOR,occlusion,Faithfulness Correlation (Reg),497,497,-0.0264026402640264,-0.06161430629984529,0.4354155415541554,-0.0264026402640264,0.4354155415541554,10.0
FD001,test,CNN_LSTM_REGRESSOR,saliency,Faithfulness Correlation (Reg),497,497,0.0066006600660066,0.005707234707374159,0.1957995799579958,0.0066006600660066,0.1957995799579958,8.0
FD001,test,CNN_LSTM_REGRESSOR,smooth_gradient,Faithfulness Correlation (Reg),497,497,0.0109570957095709,0.00909589550504346,0.21035703570357028,0.0109570957095709,0.21035703570357028,5.0
FD001,test,CNN_LSTM_REGRESSOR,deeplift,Pixel Flipping (Reg),497,497,0.00924387490745,0.02141166616444853,0.0106153303760913,0.00924387490745,0.0106153303760913,9.0
FD001,test,CNN_LSTM_REGRESSOR,deepliftshap,Pixel Flipping (Reg),497,497,0.0096758568895808,0.020845367339817077,0.010848195040472398,0.0096758568895808,0.010848195040472398,4.0
FD001,test,CNN_LSTM_REGRESSOR,expected_gradients,Pixel Flipping (Reg),497,497,0.0089544801270872,0.02190633939731678,0.0092326622438853,0.0089544801270872,0.0092326622438853,10.0
FD001,test,CNN_LSTM_REGRESSOR,feature_ablation,Pixel Flipping (Reg),497,497,0.0099147420232122,0.021619800349947368,0.013065750658088099,0.0099147420232122,0.013065750658088099,3.0
FD001,test,CNN_LSTM_REGRESSOR,gradient_x_input,Pixel Flipping (Reg),497,497,0.0094116010814687,0.021633400200438087,0.011233124206149402,0.0094116010814687,0.011233124206149402,7.0
FD001,test,CNN_LSTM_REGRESSOR,gradientshap,Pixel Flipping (Reg),497,497,0.0092459975947325,0.021757368662155507,0.0116467327472935,0.0092459975947325,0.0116467327472935,8.0
FD001,test,CNN_LSTM_REGRESSOR,guided_back_prop,Pixel Flipping (Reg),497,497,0.0085775521355918,0.02049922537076829,0.010855277048859798,0.0085775521355918,0.010855277048859798,12.0
FD001,test,CNN_LSTM_REGRESSOR,integrated_gradients,Pixel Flipping (Reg),497,497,0.008928673034359,0.022513182903901956,0.011878904903275998,0.008928673034359,0.011878904903275998,11.0
FD001,test,CNN_LSTM_REGRESSOR,lime_tabular,Pixel Flipping (Reg),497,497,0.0095429804825134,0.022542837782200453,0.0149656132172565,0.0095429804825134,0.0149656132172565,6.0
FD001,test,CNN_LSTM_REGRESSOR,occlusion,Pixel Flipping (Reg),497,497,0.0095940435063818,0.01989589408087208,0.0143709930297098,0.0095940435063818,0.0143709930297098,5.0
FD001,test,CNN_LSTM_REGRESSOR,saliency,Pixel Flipping (Reg),497,497,0.0104229598612577,0.02121447369917187,0.0105965498450967,0.0104229598612577,0.0105965498450967,1.0
FD001,test,CNN_LSTM_REGRESSOR,smooth_gradient,Pixel Flipping (Reg),497,497,0.0099455604234592,0.019627228927236427,0.010292427444193,0.0099455604234592,0.010292427444193,2.0
FD001,test,CNN_LSTM_REGRESSOR,deeplift,"Sparseness (Reg, Chan)",497,497,0.192004119897972,0.20360507623411936,0.061216574420612596,0.192004119897972,0.061216574420612596,4.0
FD001,test,CNN_LSTM_REGRESSOR,deepliftshap,"Sparseness (Reg, Chan)",497,497,0.1811801682139515,0.19383414587000447,0.06935797652266129,0.1811801682139515,0.06935797652266129,6.0
FD001,test,CNN_LSTM_REGRESSOR,expected_gradients,"Sparseness (Reg, Chan)",497,497,0.1693253940002277,0.18263372561639243,0.0721061049582074,0.1693253940002277,0.0721061049582074,7.0
FD001,test,CNN_LSTM_REGRESSOR,feature_ablation,"Sparseness (Reg, Chan)",497,497,0.2008567141158017,0.2214438070901282,0.0797246157324516,0.2008567141158017,0.0797246157324516,2.0
FD001,test,CNN_LSTM_REGRESSOR,gradient_x_input,"Sparseness (Reg, Chan)",497,497,0.1903015800055812,0.19975412495960662,0.0540551554670807,0.1903015800055812,0.0540551554670807,5.0
FD001,test,CNN_LSTM_REGRESSOR,gradientshap,"Sparseness (Reg, Chan)",497,497,0.165339689426412,0.17744241244238976,0.0649890134501939,0.165339689426412,0.0649890134501939,8.0
FD001,test,CNN_LSTM_REGRESSOR,guided_back_prop,"Sparseness (Reg, Chan)",497,497,0.1018274913586847,0.10542513471914233,0.0337546183953473,0.1018274913586847,0.0337546183953473,10.0
FD001,test,CNN_LSTM_REGRESSOR,integrated_gradients,"Sparseness (Reg, Chan)",497,497,0.1955370685906008,0.2077437315691031,0.0685683887376771,0.1955370685906008,0.0685683887376771,3.0
FD001,test,CNN_LSTM_REGRESSOR,lime_tabular,"Sparseness (Reg, Chan)",497,497,0.1415201168243249,0.14164029534617095,0.023624433142513,0.1415201168243249,0.023624433142513,9.0
FD001,test,CNN_LSTM_REGRESSOR,occlusion,"Sparseness (Reg, Chan)",497,497,0.2799834083846619,0.3145585116810342,0.1219530034698614,0.2799834083846619,0.1219530034698614,1.0
FD001,test,CNN_LSTM_REGRESSOR,saliency,"Sparseness (Reg, Chan)",497,497,0.1012517365641106,0.10576679493267171,0.0315697792411502,0.1012517365641106,0.0315697792411502,11.0
FD001,test,CNN_LSTM_REGRESSOR,smooth_gradient,"Sparseness (Reg, Chan)",497,497,0.08839834367982,0.09238006511232322,0.027275981952455605,0.08839834367982,0.027275981952455605,12.0
FD001,test,CNN_LSTM_REGRESSOR,deeplift,"Sparseness (Reg, Elem)",497,497,0.6190432218341165,0.6179831998429242,0.07532460315837519,0.6190432218341165,0.07532460315837519,1.0
FD001,test,CNN_LSTM_REGRESSOR,deepliftshap,"Sparseness (Reg, Elem)",497,497,0.5834307242514731,0.5885450092180461,0.06842280703393677,0.5834307242514731,0.06842280703393677,5.0
FD001,test,CNN_LSTM_REGRESSOR,expected_gradients,"Sparseness (Reg, Elem)",497,497,0.5540470919650975,0.5580689855816404,0.05556759261807587,0.5540470919650975,0.05556759261807587,6.0
FD001,test,CNN_LSTM_REGRESSOR,feature_ablation,"Sparseness (Reg, Elem)",497,497,0.6138082459856836,0.6252743655253092,0.09365868533071287,0.6138082459856836,0.09365868533071287,2.0
FD001,test,CNN_LSTM_REGRESSOR,gradient_x_input,"Sparseness (Reg, Elem)",497,497,0.6005936215955494,0.6072467251562875,0.06805185238495526,0.6005936215955494,0.06805185238495526,3.0
FD001,test,CNN_LSTM_REGRESSOR,gradientshap,"Sparseness (Reg, Elem)",497,497,0.5396374174573857,0.5448440118865984,0.05271810598398774,0.5396374174573857,0.05271810598398774,7.0
FD001,test,CNN_LSTM_REGRESSOR,guided_back_prop,"Sparseness (Reg, Elem)",497,497,0.4777109250280035,0.4860239983702786,0.061284098260203146,0.4777109250280035,0.061284098260203146,10.0
FD001,test,CNN_LSTM_REGRESSOR,integrated_gradients,"Sparseness (Reg, Elem)",497,497,0.5997287782937475,0.6033912795396569,0.057128614455823845,0.5997287782937475,0.057128614455823845,4.0
FD001,test,CNN_LSTM_REGRESSOR,lime_tabular,"Sparseness (Reg, Elem)",497,497,0.453748516890991,0.45321846603445204,0.018016480403075408,0.453748516890991,0.018016480403075408,11.0
FD001,test,CNN_LSTM_REGRESSOR,occlusion,"Sparseness (Reg, Elem)",497,497,0.5333291738189123,0.5592462895823891,0.12963299025290115,0.5333291738189123,0.12963299025290115,8.0
FD001,test,CNN_LSTM_REGRESSOR,saliency,"Sparseness (Reg, Elem)",497,497,0.4896570888700938,0.49908453689162874,0.0780043502431334,0.4896570888700938,0.0780043502431334,9.0
FD001,test,CNN_LSTM_REGRESSOR,smooth_gradient,"Sparseness (Reg, Elem)",497,497,0.4025416713087325,0.4136623463593985,0.08286300999776242,0.4025416713087325,0.08286300999776242,12.0
FD001,test,LINEAR_REGRESSOR,deeplift,Average Sensitivity (Reg),497,497,-107.19019177339835,-106.67249173375741,47.74288588167197,107.19019177339835,47.74288588167197,10.5
FD001,test,LINEAR_REGRESSOR,deepliftshap,Average Sensitivity (Reg),497,497,-89.39570054514903,-96.32306477579742,51.3680374664563,89.39570054514903,51.3680374664563,5.5
FD001,test,LINEAR_REGRESSOR,expected_gradients,Average Sensitivity (Reg),497,497,-89.39570054514903,-96.32306458959502,51.36804205409352,89.39570054514903,51.36804205409352,5.5
FD001,test,LINEAR_REGRESSOR,feature_ablation,Average Sensitivity (Reg),497,497,-102.97721758043906,-103.42816952193928,51.22860214073175,102.97721758043906,51.22860214073175,9.0
FD001,test,LINEAR_REGRESSOR,gradient_x_input,Average Sensitivity (Reg),497,497,-102.97719906353304,-103.42816766737864,51.2286303956616,102.97719906353304,51.2286303956616,8.0
FD001,test,LINEAR_REGRESSOR,gradientshap,Average Sensitivity (Reg),497,497,-94.6586843382801,-98.6371620740956,49.2366601366454,94.6586843382801,49.2366601366454,7.0
FD001,test,LINEAR_REGRESSOR,guided_back_prop,Average Sensitivity (Reg),497,497,-0.0,0.0,0.0,0.0,0.0,1.5
FD001,test,LINEAR_REGRESSOR,integrated_gradients,Average Sensitivity (Reg),497,497,-107.19019177339835,-106.67249135855967,47.74288588167197,107.19019177339835,47.74288588167197,10.5
FD001,test,LINEAR_REGRESSOR,lime_tabular,Average Sensitivity (Reg),497,497,-45.33790305745516,-45.34848803529418,1.0278870864615186,45.33790305745516,1.0278870864615186,4.0
FD001,test,LINEAR_REGRESSOR,occlusion,Average Sensitivity (Reg),497,497,-420.2942098901892,-491.788728216124,268.8688535669939,420.2942098901892,268.8688535669939,12.0
FD001,test,LINEAR_REGRESSOR,saliency,Average Sensitivity (Reg),497,497,-0.0,0.0,0.0,0.0,0.0,1.5
FD001,test,LINEAR_REGRESSOR,smooth_gradient,Average Sensitivity (Reg),497,497,-1.5183861186347323e-05,-1.5198434579483186e-05,3.2453207782558123e-07,1.5183861186347323e-05,3.2453207782558123e-07,3.0
FD001,test,LINEAR_REGRESSOR,deeplift,"Complexity (Reg, Chan)",497,497,-0.9389332574151168,-0.9032904750697881,0.13303517326757497,0.9389332574151168,0.13303517326757497,12.0
FD001,test,LINEAR_REGRESSOR,deepliftshap,"Complexity (Reg, Chan)",497,497,-0.891123654790867,-0.8740468633326057,0.18923561235637654,0.891123654790867,0.18923561235637654,3.0
FD001,test,LINEAR_REGRESSOR,expected_gradients,"Complexity (Reg, Chan)",497,497,-0.8911236462211803,-0.8740468625184867,0.18923561468378425,0.8911236462211803,0.18923561468378425,2.0
FD001,test,LINEAR_REGRESSOR,feature_ablation,"Complexity (Reg, Chan)",497,497,-0.938000557955289,-0.8977747274870086,0.15698251684386932,0.938000557955289,0.15698251684386932,9.0
FD001,test,LINEAR_REGRESSOR,gradient_x_input,"Complexity (Reg, Chan)",497,497,-0.938000559038496,-0.8977747288733529,0.1569824314877668,0.938000559038496,0.1569824314877668,10.0
FD001,test,LINEAR_REGRESSOR,gradientshap,"Complexity (Reg, Chan)",497,497,-0.8932784944642613,-0.8743083629133256,0.1649268161062405,0.8932784944642613,0.1649268161062405,7.0
FD001,test,LINEAR_REGRESSOR,guided_back_prop,"Complexity (Reg, Chan)",497,497,-0.8927524511114565,-0.8927524511114565,0.0,0.8927524511114565,0.0,5.5
FD001,test,LINEAR_REGRESSOR,integrated_gradients,"Complexity (Reg, Chan)",497,497,-0.9389332562011724,-0.9032904737228223,0.13303516511344193,0.9389332562011724,0.13303516511344193,11.0
FD001,test,LINEAR_REGRESSOR,lime_tabular,"Complexity (Reg, Chan)",497,497,-0.8213442744698362,-0.8214555157052819,0.00045958886293928636,0.8213442744698362,0.00045958886293928636,1.0
FD001,test,LINEAR_REGRESSOR,occlusion,"Complexity (Reg, Chan)",497,497,-0.9040588343307148,-0.8481640213954732,0.24057165843158046,0.9040588343307148,0.24057165843158046,8.0
FD001,test,LINEAR_REGRESSOR,saliency,"Complexity (Reg, Chan)",497,497,-0.8927524511114565,-0.8927524511114565,0.0,0.8927524511114565,0.0,5.5
FD001,test,LINEAR_REGRESSOR,smooth_gradient,"Complexity (Reg, Chan)",497,497,-0.8927524485336052,-0.8927524485336052,0.0,0.8927524485336052,0.0,4.0
FD001,test,LINEAR_REGRESSOR,deeplift,"Complexity (Reg, Elem)",497,497,-0.9114861809875604,-0.9028644962091082,0.04967583584561308,0.9114861809875604,0.04967583584561308,8.0
FD001,test,LINEAR_REGRESSOR,deepliftshap,"Complexity (Reg, Elem)",497,497,-0.8997897710026824,-0.8944334796440997,0.07043279588082074,0.8997897710026824,0.07043279588082074,2.0
FD001,test,LINEAR_REGRESSOR,expected_gradients,"Complexity (Reg, Elem)",497,497,-0.8997897716443048,-0.8944334791383082,0.07043279682922099,0.8997897716443048,0.07043279682922099,3.0
FD001,test,LINEAR_REGRESSOR,feature_ablation,"Complexity (Reg, Elem)",497,497,-0.910329227014152,-0.9005051794151552,0.05856634822302875,0.910329227014152,0.05856634822302875,6.0
FD001,test,LINEAR_REGRESSOR,gradient_x_input,"Complexity (Reg, Elem)",497,497,-0.9103292028201604,-0.9005051829780185,0.05856649994890939,0.9103292028201604,0.05856649994890939,5.0
FD001,test,LINEAR_REGRESSOR,gradientshap,"Complexity (Reg, Elem)",497,497,-0.9036883688611176,-0.894346247910184,0.06445387901741895,0.9036883688611176,0.06445387901741895,4.0
FD001,test,LINEAR_REGRESSOR,guided_back_prop,"Complexity (Reg, Elem)",497,497,-0.9237581442837196,-0.9237581442837196,0.0,0.9237581442837196,0.0,10.5
FD001,test,LINEAR_REGRESSOR,integrated_gradients,"Complexity (Reg, Elem)",497,497,-0.9114861808043544,-0.9028644956871528,0.04967583654021546,0.9114861808043544,0.04967583654021546,7.0
FD001,test,LINEAR_REGRESSOR,lime_tabular,"Complexity (Reg, Elem)",497,497,-0.8940600116306828,-0.894064197237462,0.00027999374505038865,0.8940600116306828,0.00027999374505038865,1.0
FD001,test,LINEAR_REGRESSOR,occlusion,"Complexity (Reg, Elem)",497,497,-0.9178248690985044,-0.8987745811566835,0.09997376207218012,0.9178248690985044,0.09997376207218012,9.0
FD001,test,LINEAR_REGRESSOR,saliency,"Complexity (Reg, Elem)",497,497,-0.9237581442837196,-0.9237581442837196,0.0,0.9237581442837196,0.0,10.5
FD001,test,LINEAR_REGRESSOR,smooth_gradient,"Complexity (Reg, Elem)",497,497,-0.9237581456676952,-0.9237581456676262,0.0,0.9237581456676952,0.0,12.0
FD001,test,LINEAR_REGRESSOR,deeplift,Continuity (Reg),497,497,-0.3151389747107411,-0.32728926659953006,0.10754822873145531,0.3151389747107411,0.10754822873145531,10.5
FD001,test,LINEAR_REGRESSOR,deepliftshap,Continuity (Reg),497,497,-0.3014165127272346,-0.3095449113644398,0.08161594696439001,0.3014165127272346,0.08161594696439001,6.5
FD001,test,LINEAR_REGRESSOR,expected_gradients,Continuity (Reg),497,497,-0.3014165127272346,-0.3095449113644398,0.08161594696439001,0.3014165127272346,0.08161594696439001,6.5
FD001,test,LINEAR_REGRESSOR,feature_ablation,Continuity (Reg),497,497,-0.3085168121296445,-0.3241460693284672,0.09664907397434219,0.3085168121296445,0.09664907397434219,8.5
FD001,test,LINEAR_REGRESSOR,gradient_x_input,Continuity (Reg),497,497,-0.3085168121296445,-0.32414537679880046,0.09662866569538375,0.3085168121296445,0.09662866569538375,8.5
FD001,test,LINEAR_REGRESSOR,gradientshap,Continuity (Reg),497,497,-0.2994845289858301,-0.3056732041700761,0.0815548840979824,0.2994845289858301,0.0815548840979824,5.0
FD001,test,LINEAR_REGRESSOR,guided_back_prop,Continuity (Reg),497,497,-2.220446049250313e-16,-2.209276803529738e-16,0.0,2.220446049250313e-16,0.0,2.0
